,"sublimation_enthalpy_kj/mol","MaxEStateIndex","MinEStateIndex","MaxAbsEStateIndex","MinAbsEStateIndex","qed","MolWt","HeavyAtomMolWt","ExactMolWt","NumValenceElectrons","NumRadicalElectrons","MaxPartialCharge","MinPartialCharge","MaxAbsPartialCharge","MinAbsPartialCharge","FpDensityMorgan1","FpDensityMorgan2","FpDensityMorgan3","BCUT2D_MWHI","BCUT2D_MWLOW","BCUT2D_CHGHI","BCUT2D_CHGLO","BCUT2D_LOGPHI","BCUT2D_LOGPLOW","BCUT2D_MRHI","BCUT2D_MRLOW","BalabanJ","BertzCT","Chi0","Chi0n","Chi0v","Chi1","Chi1n","Chi1v","Chi2n","Chi2v","Chi3n","Chi3v","Chi4n","Chi4v","HallKierAlpha","Ipc","Kappa1","Kappa2","Kappa3","LabuteASA","PEOE_VSA1","PEOE_VSA10","PEOE_VSA11","PEOE_VSA12","PEOE_VSA13","PEOE_VSA14","PEOE_VSA2","PEOE_VSA3","PEOE_VSA4","PEOE_VSA5","PEOE_VSA6","PEOE_VSA7","PEOE_VSA8","PEOE_VSA9","SMR_VSA1","SMR_VSA10","SMR_VSA2","SMR_VSA3","SMR_VSA4","SMR_VSA5","SMR_VSA6","SMR_VSA7","SMR_VSA8","SMR_VSA9","SlogP_VSA1","SlogP_VSA10","SlogP_VSA11","SlogP_VSA12","SlogP_VSA2","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA6","SlogP_VSA7","SlogP_VSA8","SlogP_VSA9","TPSA","EState_VSA1","EState_VSA10","EState_VSA11","EState_VSA2","EState_VSA3","EState_VSA4","EState_VSA5","EState_VSA6","EState_VSA7","EState_VSA8","EState_VSA9","VSA_EState1","VSA_EState10","VSA_EState2","VSA_EState3","VSA_EState4","VSA_EState5","VSA_EState6","VSA_EState7","VSA_EState8","VSA_EState9","FractionCSP3","HeavyAtomCount","NHOHCount","NOCount","NumAliphaticCarbocycles","NumAliphaticHeterocycles","NumAliphaticRings","NumAromaticCarbocycles","NumAromaticHeterocycles","NumAromaticRings","NumHAcceptors","NumHDonors","NumHeteroatoms","NumRotatableBonds","NumSaturatedCarbocycles","NumSaturatedHeterocycles","NumSaturatedRings","RingCount","MolLogP","MolMR","fr_Al_COO","fr_Al_OH","fr_Al_OH_noTert","fr_ArN","fr_Ar_COO","fr_Ar_N","fr_Ar_NH","fr_Ar_OH","fr_COO","fr_COO2","fr_C_O","fr_C_O_noCOO","fr_C_S","fr_HOCCN","fr_Imine","fr_NH0","fr_NH1","fr_NH2","fr_N_O","fr_Ndealkylation1","fr_Ndealkylation2","fr_Nhpyrrole","fr_SH","fr_aldehyde","fr_alkyl_carbamate","fr_alkyl_halide","fr_allylic_oxid","fr_amide","fr_amidine","fr_aniline","fr_aryl_methyl","fr_azide","fr_azo","fr_barbitur","fr_benzene","fr_benzodiazepine","fr_bicyclic","fr_diazo","fr_dihydropyridine","fr_epoxide","fr_ester","fr_ether","fr_furan","fr_guanido","fr_halogen","fr_hdrzine","fr_hdrzone","fr_imidazole","fr_imide","fr_isocyan","fr_isothiocyan","fr_ketone","fr_ketone_Topliss","fr_lactam","fr_lactone","fr_methoxy","fr_morpholine","fr_nitrile","fr_nitro","fr_nitro_arom","fr_nitro_arom_nonortho","fr_nitroso","fr_oxazole","fr_oxime","fr_para_hydroxylation","fr_phenol","fr_phenol_noOrthoHbond","fr_phos_acid","fr_phos_ester","fr_piperdine","fr_piperzine","fr_priamide","fr_prisulfonamd","fr_pyridine","fr_quatN","fr_sulfide","fr_sulfonamd","fr_sulfone","fr_term_acetylene","fr_tetrazole","fr_thiazole","fr_thiocyan","fr_thiophene","fr_unbrch_alkane","fr_urea"
437,96.62616248,11.8636276455026,-0.240645313681028,11.8636276455026,0.072962962962963,0.822804417607852,234.251,220.139,234.089208928,90,0,0.196218591883115,-0.506611743415271,0.506611743415271,0.196218591883115,1.23529411764706,1.88235294117647,2.47058823529412,16.4675627797224,10.0384521493441,2.18207582371426,-2.12640200786852,2.37252623063288,-2.03907822617767,5.89335534083565,0.39930498804111,3.0919316077933,652.742653781798,12.7401224970767,10.2493087360812,10.2493087360812,7.96843291278733,5.2757019383312,5.2757019383312,4.05728005349478,4.05728005349478,2.88878087319527,2.88878087319527,2.08402962717689,2.08402962717689,-1.97,6037.2787153049,11.5134976838889,3.80211110151638,1.56408518158265,98.4469540145743,14.2605412856941,28.2285154415493,5.42879039190054,0,0,0,4.79453718407182,0,0,0,0,20.7712115990719,17.1932700518556,7.10979754127753,14.2605412856941,10.969244356107,0,0,0,20.7712115990719,7.10979754127753,33.1768450467024,0,11.4990236665678,10.1656533457006,0,11.4990236665678,0,12.2163249361182,0,20.7712115990719,16.8871504022684,15.2780551895868,0,10.969244356107,0,59.67,0,9.90106457891253,0,16.5645264396492,22.6562308854976,5.563451491697,13.1761646097391,20.7712115990719,0,0,9.1540138908534,10.733962585034,0,11.8636276455026,10.2406141345427,1.41417233560091,0.98227418745276,1.36846182917611,0,5.20788832199547,1.52233229402872,0.307692307692308,17,1,4,0,0,0,1,1,2,4,1,4,1,0,0,0,2,2.43246,64.9118,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,119.73782264,6.30883904950869,0.293489229024943,6.30883904950869,0.293489229024943,0.606771443200667,315.416,294.248,315.162314292,120,0,0.09214006735037,-0.2691037355075,0.2691037355075,0.09214006735037,0.916666666666667,1.70833333333333,2.625,16.6984102132574,9.9487097046938,2.41234054620591,-2.325453649445,2.47659835339816,-2.28615664540308,5.86343094437957,0.073004285530379,1.69577398544223,940.602821831188,16.2587840661348,14.1205284094228,14.1205284094228,11.7203466906123,8.74910633787627,8.74910633787627,7.10373229640025,7.10373229640025,5.58511447381649,5.58511447381649,4.39177268694872,4.39177268694872,-2.32,699935.860235748,14.0595139798721,5.08694914151925,1.92806294877416,142.175569635806,0,0,0,0,0,0,4.83758858373663,5.06321772496535,0,0,54.5973036161545,46.8737287950988,12.841643245852,17.8331934915798,4.83758858373663,16.4598347036132,0,0,0,38.8349248621295,5.06321772496535,76.8511095829425,0,0,5.06321772496535,5.68738627468356,0,0,6.1039663877483,11.2584102066626,13.8474743993812,34.716468418862,54.5973036161545,0,10.7724484289296,0,12.47,0,0,0,0,12.1458072168963,12.841643245852,38.7136406704011,0,0,73.5079957405011,4.83758858373663,0,0,6.30883904950869,4.8472136138406,6.82748462039137,0,20.0566082451499,2.37898565444696,4.4142021499958,0,0.272727272727273,24,0,2,0,2,2,3,0,3,2,0,2,1,0,1,1,5,5.26434,98.278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,96.35272773,8.5087037037037,0.338518518518519,8.5087037037037,0.338518518518519,0.563493787933219,153.144,150.12,153.032697096,54,0,0.099203109497271,-0.192435531439687,0.192435531439687,0.099203109497271,0.666666666666667,0.916666666666667,1.08333333333333,14.2685927865441,10.0855396089564,1.97778437442944,-1.90963013861127,2.06900487266002,-1.81951635157512,5.46009535765511,1.41623392993509,3.35912013415598,347.550439944859,8.97469149468816,6.07369159406875,6.07369159406875,5.79555495773441,3.15287120081881,3.15287120081881,2.13444830230163,2.13444830230163,1.32031103651296,1.32031103651296,0.821239910080832,0.821239910080832,-2.31,595.199936692965,7.79319917440661,3.19116464569125,1.39808214119892,69.7039685070929,0,0,0,0,0,0,0,0,15.7856746642155,0,0,18.1991012053848,0,34.8980184134678,0,0,15.7856746642155,0,0,0,0,34.8894556804758,0,18.2076639383768,0,0,0,0,0,0,33.9933386025923,16.690354475091,18.1991012053848,0,0,0,71.37,0,0,0,0,16.690354475091,0,18.1991012053848,0,18.2076639383768,0,15.7856746642155,0,0,0,25.5261111111111,1.01555555555556,0,9.95833333333333,0,0,0,0,12,0,3,0,0,0,1,0,1,3,0,3,0,0,0,0,1,1.30164,40.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,73.99069195,13.0625089758125,-4.44575455876795,13.0625089758125,0.146388888888889,0.533666293646587,261.246,251.166,261.07653398,96,0,0.433481586586226,-0.242625633886451,0.433481586586226,0.242625633886451,0.894736842105263,1.57894736842105,2.26315789473684,19.4132189806776,10.0206433839206,2.34562997692724,-2.11876523377058,2.35934970896147,-2.08714761268022,6.0648200850178,-0.139105186858772,2.54000678159059,775.281869336624,13.6209558646301,10.122558898855,10.122558898855,8.96534506082868,5.82954444591601,5.82954444591601,4.52435642977814,4.52435642977814,3.12517716152853,3.12517716152853,2.2843483375369,2.2843483375369,-2.1,22080.6332139808,11.9607205845301,3.94845583382736,1.92966061770969,107.240870601486,0,0,5.69392799484846,0,0,6.17629851744348,0,4.98397852094721,13.1712451430245,0,35.895286834005,24.4426955510786,10.7724484289296,5.51670071761626,13.1712451430245,21.6753733610106,0,4.98397852094721,0,13.1000357171341,0,53.7219489657767,0,0,0,13.1712451430245,0,0,4.98397852094721,6.17629851744348,6.92373719969062,11.2573794865455,42.4645694792313,0,21.6753733610106,0,12.89,11.8702265122919,13.1712451430245,0,5.3862242144648,10.9029249320811,10.9496757061618,6.06636706846161,30.331835342308,12.9901042681522,4.98397852094721,0,39.1875269274376,0,3.79074074074074,1.48631944444445,0.55119425547997,0,11.7713591269841,-4.44575455876795,1.90861406368103,0,0.133333333333333,19,0,1,0,0,0,2,1,3,1,0,4,0,0,0,0,3,4.71522,68.988,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
441,174.65369406,4.61342592592593,0.416666666666667,4.61342592592593,0.416666666666667,0.420137446307488,115.141,112.117,115.007842096,37,1,0.239327807585325,-0.219813323616541,0.239327807585325,0.219813323616541,1.71428571428571,2.42857142857143,2.57142857142857,32.0920464756375,11.0257192774912,2.07669727961088,-1.95732578389516,1.94228035773693,-2.1740852934593,7.797365836783,0.542811719651946,2.61980022198785,118.858202322659,5.27602088193889,3.69710267246369,4.51359925339142,3.30453045264031,1.69855133623185,2.10679962669571,1.08506642178502,1.45021479345513,0.581264908310275,0.927138410330876,0.221236196717007,0.294265871051029,-0.71,49.5403982086113,4.44898251192369,1.41664552900656,0.663461979210721,46.1538879746723,0,0,0,5.11243688472476,0,0,0,5.00891252395453,0,0,5.42579139711039,22.6643792805136,7.04767198267719,0,0,17.3303103277715,0,10.4347039210649,10.4465058374669,0,7.04767198267719,0,0,0,5.42579139711039,0,0,12.2178734430467,17.1690213913565,0,0,0,10.4465058374669,0,0,0,42.06,0,0,0,0,5.11243688472476,0,5.00891252395453,7.04767198267719,0,28.090170677624,0,0,4.61342592592593,0,8.59027777777778,3.43287037037037,0,0,0,0,1.69675925925926,0.5,7,0,4,0,1,1,0,0,0,3,0,5,0,0,0,0,1,0.1033,27.351,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,114.86225734,11.0080801209373,-0.337407407407407,11.0080801209373,0.337407407407407,0.489236550347234,175.187,166.115,175.063328528,66,0,0.33596118975459,-0.422629985454011,0.422629985454011,0.33596118975459,1.30769230769231,2.07692307692308,2.84615384615385,16.3919786267493,10.1260799609333,2.00479664736842,-1.99571241029186,2.17896770224627,-1.97611567136707,5.82142998435348,0.559826436005705,2.94452427257864,513.803939567306,9.42228525188087,7.20324792687586,7.20324792687586,6.16470379794645,3.96643171119282,3.96643171119282,3.00404474087112,3.00404474087112,1.97541582212874,1.97541582212874,1.34150970000308,1.34150970000308,-1.77,970.563609847902,7.85738637814738,2.6224408326711,1.28403506717252,74.7842393866943,10.1508184142155,5.58302014164224,0,0,0,5.62558631907799,0,4.79453718407182,0,0,0,24.6199228283108,23.2063446260716,0,4.41715093705335,16.6566306307906,0,0,0,6.92373719969062,5.73366747716219,40.2490432686932,0,0,11.3592537962402,5.68738627468356,0,0,0,0,6.92373719969062,5.563451491697,33.4771563949716,0,10.969244356107,0,56.23,0,4.79453718407182,0,5.62558631907799,11.2704064163258,10.9496757061618,6.06636706846161,12.1327341369232,12.9901042681522,0,10.1508184142155,4.98773148148148,0,11.0080801209373,0.924814814814815,7.27781557067272,0,6.76441137566138,0,1.87047996976568,0,0.1,13,2,3,0,0,0,1,1,2,3,1,3,0,0,0,0,2,1.68362,51.6334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,99.24759921,10.9021919879063,-0.312222222222223,10.9021919879063,0.103611111111112,0.489306889650878,170.164,160.084,170.0579088,66,0,0.308142223500704,-0.435288510377525,0.435288510377525,0.308142223500704,1.25,2.16666666666667,3.08333333333333,16.7809302077855,9.91097289667207,2.53166108247674,-2.08481154320857,2.44468110406896,-2.15122511777409,5.71642064614946,-0.194760635752629,1.83987962491335,227.097750043269,8.12939203306742,6.5637145821736,6.5637145821736,5.84333659290053,4.30978243816174,4.30978243816174,3.55402281806271,3.55402281806271,2.90062982345778,2.90062982345778,2.30389713578361,2.30389713578361,-0.61,1269.63722705255,6.85793974748469,2.20349607133674,0.765227099833394,69.7785101565825,14.2105888614001,0,6.29002672933521,6.29002672933521,0,5.96930528795185,4.79453718407182,0,0,0,0,6.42082162292601,11.8358120923228,13.0277035874389,19.005126045472,5.96930528795185,0,0,11.8358120923228,25.4216967045224,6.60688196451292,0,0,0,0,0,0,0,25.1562407111352,19.005126045472,11.8358120923228,12.841643245852,0,0,0,0,44.76,0,4.79453718407182,0,24.4672647927837,12.3387276690874,13.0277035874389,0,0,0,0,14.2105888614001,15.7298214285714,0,10.9021919879063,0,0,0.515555555555555,0,1.09574074074074,0.756690287226002,0,0.875,12,0,4,0,3,3,0,0,0,4,0,4,0,0,3,3,3,0.2684,36.919,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,216.52126061,5.49839452988623,0.849057978257112,5.49839452988623,0.849057978257112,0.134563652369031,692.906,652.586,692.31914928,258,0,0.079022137776014,-0.250565427638053,0.250565427638053,0.079022137776014,0.259259259259259,0.462962962962963,0.685185185185185,14.824754786114,9.90539044409839,2.18390866389102,-2.17750009163603,2.44796693274929,-2.05538389945377,6.41610114725471,1.45053838711304,1.35543960192661,2252.56220940343,36.6934484297497,30.5243363434472,30.5243363434472,26.6193261761786,18.4179298828962,18.4179298828962,13.4305276192983,13.4305276192983,9.85588136394944,9.85588136394944,6.95265765188925,6.95265765188925,-6.9,3580593684092.35,34.2001670760999,15.7741240930555,7.3689264131747,318.081475991252,0,0,0,0,0,0,9.98480946527134,0,0,0,181.991012053848,82.6205546068037,22.253805966788,22.7981425549085,0,22.7981425549085,0,0,9.98480946527134,13.8474743993812,0,206.256480327695,0,66.761417900364,0,11.3747725493671,0,0,11.4233700055414,0,0,13.8474743993812,216.241289792966,0,66.761417900364,0,24.72,0,0,0,0,0,89.5595604552725,0,0,0,220.103954727076,9.98480946527134,0,0,10.9967890597725,0,16.9157550981095,0,72.5949831369866,0,4.1591393717981,0,0.038461538461539,54,0,2,0,0,0,8,0,8,2,0,2,9,0,0,0,8,14.5736,231.037999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,103.87127434,4.925,0.5625,4.925,0.5625,0.519933712228935,147.268,138.196,147.017641288,46,0,0.133852316572565,-0.367404780047611,0.367404780047611,0.133852316572565,1.625,2.25,2.375,32.1812497192021,10.258785514818,2.21609030212608,-2.03682793657692,2.21322620433317,-2.25066246031894,8.23267610545486,0.68233334682023,2.50636659666219,100.996297343176,6.14626436994197,4.97119711930698,6.60419028116243,3.69837730275766,2.67065955716678,3.95856065888553,2.04343966787205,4.09762693316503,1.34257677553351,2.86106365993387,0.608165855816126,2.11317270204319,0.24,66.6304317506675,6.36135922330097,2.23138815364547,1.1436268102012,59.2249407880649,5.31678860400633,4.32053408555897,0,0,0,0,0,0,0,0,30.9034955921284,6.92373719969062,11.2917788591301,0,0,28.3002924779968,0,5.31678860400633,0,25.1392532585114,0,0,0,0,5.31678860400633,0,0,23.9797583924378,15.6123129446891,0,0,13.8474743993812,0,0,0,0,12.03,0,0,0,0,11.2917788591301,4.32053408555897,0,11.7618849493911,0,19.1642630033876,12.2178734430467,0.949074074074074,6.67384259259259,0,3.81597222222222,0,0,0.5625,0,4.33194444444445,0,0.8,8,1,1,0,1,1,0,0,0,2,1,3,0,0,1,1,1,1.3847,42.2487,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
446,106.29139022,13.0839342403628,-1.06302815570673,13.0839342403628,0.314791666666666,0.520546912380492,318.325,300.181,318.110338296,122,0,0.320084509559917,-0.447809932044807,0.447809932044807,0.320084509559917,1.21739130434783,2.04347826086957,2.8695652173913,16.7632249303965,9.67819558913556,2.81267461754842,-2.44519138822115,2.6840241333425,-2.60192205309514,5.86569515655893,-0.267243303094294,1.66008605532825,691.197161508426,15.5017892321836,12.6178470808867,12.6178470808867,11.0873179442879,8.37494709260831,8.37494709260831,7.46107883201955,7.46107883201955,6.80260365479171,6.80260365479171,5.7881615990879,5.7881615990879,-1.21,504441.609248779,13.1226269140722,3.56510246688963,1.07090829950132,132.574068642899,24.0539792100409,17.6229232448934,11.2021016219674,5.7871111525706,0,5.96930528795185,4.79453718407182,0,0,0,12.1520402136678,30.9115895056812,6.42082162292601,13.2137639290258,28.8485163941127,5.96930528795185,0,0,5.41499046939678,54.8804320417386,13.2137639290258,23.8011648505709,0,0,0,0,0,0,53.486742161853,23.741988999272,5.41499046939678,25.683286491704,23.8011648505709,0,0,0,74.22,34.6121360194314,9.90106457891253,0,5.96930528795185,32.4762287978039,11.9939261529953,0,0,18.2280603205016,0,18.9474518152002,24.3809599395314,0,13.0839342403628,10.5833241213152,-1.96884117535903,-1.24192507558579,0,7.16436626039305,0.998181689342404,0,0.705882352941176,23,1,6,2,5,7,0,0,0,6,1,6,0,2,2,4,7,0.5938,75.1928,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,141.60074636,4.73585411942555,0.308179768138507,4.73585411942555,0.308179768138507,0.911676702043611,288.439,260.215,288.231396896,116,0,0.160555476649407,-0.326531046312288,0.326531046312288,0.160555476649407,0.904761904761905,1.52380952380952,2.14285714285714,15.0190036450293,9.89522375451291,2.15873467733431,-2.1676896701353,2.24196197331629,-2.07472493846173,5.72416310921804,0.374490860462712,2.18139350057504,599.258125381938,15.6733621074374,14.2474181804357,14.2474181804357,9.63975977156412,7.82503853286733,7.82503853286733,8.32239423587977,8.32239423587977,3.63111728562082,3.63111728562082,2.2119476630853,2.2119476630853,-1.45,36733.4617961936,15.9298225205865,5.73983526764299,4.79554448904085,127.360477387845,4.98397852094721,17.6684252903807,5.64717722076773,0,0,0,0,14.9519355628416,0,0,41.5424231981437,30.0924458075716,6.42082162292601,5.69392799484846,0,11.163877938384,0,19.9359140837888,10.8299809387936,67.2257096898478,0,17.8456525676129,0,0,0,0,0,0,19.9359140837888,12.841643245852,10.8299809387936,65.9023989368441,6.32732007476454,0,11.163877938384,0,54.46,0,0,0,0,10.8299809387936,48.3654969229364,0,6.32732007476454,0,56.4943587609854,4.98397852094721,0,0,16.8401123157596,0,3.51314170747883,1.02540154950869,0,5.7614807334971,13.5265303604224,0,0.705882352941176,21,1,4,0,0,0,0,2,2,3,1,4,4,0,0,0,2,4.3103,87.2357000000001,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,103.89604834,10.6546036470144,-0.562708333333333,10.6546036470144,0.050833333333333,0.73689549647286,238.371,212.163,238.193280072,98,0,0.065393191319697,-0.395785139403665,0.395785139403665,0.065393191319697,1.11764705882353,1.82352941176471,2.47058823529412,16.2853739380363,9.6395933070382,2.684995765466,-2.44207463390959,2.72535657572595,-2.45615059379735,5.17493656672679,-0.085753996091365,2.07567974423191,333.813521244786,12.4746914946882,11.3691186856881,11.3691186856881,7.86679115711492,7.19951893969519,7.19951893969519,7.54196224380294,7.54196224380294,6.92801410601144,6.92801410601144,5.85426419055246,5.85426419055246,-0.08,8635.51915095829,11.9796525260471,3.27010017288497,1.2378624260355,104.419414673186,10.2130547896814,0,0,0,0,0,0,0,0,0,13.8474743993812,67.6115443915984,6.60688196451292,5.60105081098369,10.2130547896814,0,0,0,28.5836990772777,58.4763705246856,6.60688196451292,0,0,0,0,0,0,0,22.420987565178,0,28.5836990772777,52.8753197137019,0,0,0,0,40.46,5.60105081098369,10.2130547896814,0,12.0218724339097,17.2508025617196,25.1803709149394,12.841643245852,0,6.92373719969062,13.8474743993812,0,0,0,0,20.5780881519274,-0.178634259259259,1.70365740740741,0,5.80043603552532,6.84645266439909,0,1,17,2,2,3,0,3,0,0,0,2,2,2,1,3,0,3,3,2.5822,67.4786,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,145.90292126,9.62565192743764,-1.46972222222222,9.62565192743764,0.20869992441421,0.24834020516531,148.118,140.054,148.048406736,58,0,0.208730246086094,-0.369286538970891,0.369286538970891,0.208730246086094,1,1.3,1.5,16.3542506971308,10.4782194742335,2.11759041365625,-2.14162421831719,1.79364406689415,-2.46442136626669,5.47908610987619,-0.120756034004845,3.56316278999693,103.825218766487,7.98312766312544,5.02032484868615,5.02032484868615,4.71874401501341,2.47583617199794,2.47583617199794,1.45871021380932,1.45871021380932,0.776675250217802,0.776675250217802,0.321716823524182,0.321716823524182,-1.14,137.981172282998,8.86,4.71197886358657,3.0009026288032,56.845313442715,20.8466319976941,0,12.4558023414697,12.8201906122322,0,0,9.58907436814364,0,0,0,0,0,0,0,19.8021291578251,12.8201906122322,0,10.6335772080127,0,12.4558023414697,0,0,0,0,10.6335772080127,0,0,0,35.4890477433834,9.58907436814364,0,0,0,0,0,0,98.66,12.4558023414697,9.58907436814364,0,12.8201906122322,0,0,0,0,10.6335772080127,0,10.2130547896814,0,0,19.2513038548753,20.9374074074074,0,0,0,-2.52204459561602,0,0,0.5,10,4,6,0,0,0,0,0,0,4,4,6,5,0,0,0,0,-2.8848,30.413,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,139.10125448,11.2226047703032,-0.883779814394893,11.2226047703032,0.353587962962963,0.895860514808999,272.369,256.241,272.087100752,98,0,0.336340499505204,-0.477609803462599,0.477609803462599,0.336340499505204,1.05263157894737,1.63157894736842,2.21052631578947,32.1665805129396,10.0914604721326,2.12404174167991,-2.11810123013458,2.34970604805207,-1.9832886903948,7.99171468490463,0.069287499480962,2.45057565249554,609.391214203176,13.9911993526332,11.2278117915654,12.0443083724932,8.98607100299237,6.06803004101465,6.88452662194238,4.63121567399095,5.68341451531419,2.93415534415863,4.35813920936534,2.17004721367323,3.24170382026649,-1.74,17005.5296057037,13.6861194934073,5.490857399408,2.98892558457229,117.027131660752,5.10652739484071,0,0,0,0,5.96930528795185,0,4.79453718407182,0,0,41.5908047149346,44.0308487193891,9.79096695103555,5.563451491697,9.90106457891253,17.731190237343,0,0,0,30.5621785501074,0,58.6520083775576,0,0,0,0,0,11.7618849493911,11.0758326827926,0,20.7712115990719,27.0483431508598,46.1891693618052,0,0,0,37.3,5.96930528795185,9.90106457891253,0,0,5.563451491697,9.79096695103555,28.4522394244821,12.1327341369232,12.1327341369232,32.9039457359951,0,0,1.52365740740741,13.1433020492147,9.21305387587134,3.94734111237087,-0.883779814394893,11.3648880910389,0,6.19153727849164,0,0.1875,19,1,2,0,0,0,2,0,2,2,1,3,3,0,0,0,2,4.46126,78.1773,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
